country,city,latitude,longitude,temp,temp_min,temp_max,pressure,humidity,sea_level,ground_level,wind_speed,wind_degree,sunrise,sunset,rain_1h,rain_3h,timezone,cloud,description,region,population
NG,Badagry,6.42,2.88,300.93,300.93,300.93,1011,89,1011,1011,4.4,202,1707890725,1707933610,,,3600,100,overcast clouds,Lagos,8801
NG,Ebute Ikorodu,6.66,3.55,303.18,303.18,303.18,1011,81,1011,1008,3.65,205,1707890577,1707933436,,,3600,84,broken clouds,Lagos,117481
NG,Lagos,6.45,3.45,303.3,303.3,303.3,1011,86,1011,1011,5.53,214,1707890590,1707933472,,,3600,77,broken clouds,Lagos,129556
NG,Lagos,6.45,3.45,303.3,303.3,303.3,1011,86,1011,1011,5.53,214,1707890590,1707933472,,,3600,77,broken clouds,Lagos,129556
NG,Ejirin,6.53,3.91,300.68,300.68,300.68,1011,90,1011,1010,3.05,220,1707890484,1707933357,,,3600,24,few clouds,Lagos,13724
NG,Lagos,6.49,3.72,303.31,303.31,303.31,1011,89,1011,1011,3.24,218,1707890527,1707933404,,,3600,50,scattered clouds,Lagos,8142
NG,Epe,6.41,4.09,301.03,301.03,301.03,1011,90,1011,1011,4.53,217,1707890434,1707933320,,,3600,15,few clouds,Lagos,2952
NG,Epe,6.42,4.1,300.98,300.98,300.98,1011,90,1011,1010,4.43,216,1707890432,1707933317,,,3600,15,few clouds,Lagos,3355
NG,Epe,6.41,4.09,301.03,301.03,301.03,1011,90,1011,1011,4.53,217,1707890434,1707933320,,,3600,15,few clouds,Lagos,2952
NG,Lagos,6.48,3.81,300.82,300.82,300.82,1011,89,1011,1010,3.22,218,1707890505,1707933383,,,3600,37,scattered clouds,Lagos,7714
NG,Ejirin,6.64,3.83,300.58,300.58,300.58,1011,88,1011,1010,2.47,212,1707890509,1707933370,,,3600,51,broken clouds,Lagos,8529
NG,Ejirin,6.51,3.89,300.74,300.74,300.74,1011,89,1011,1010,3.13,221,1707890487,1707933363,,,3600,26,scattered clouds,Lagos,8104
NG,Ejirin,6.61,3.9,300.57,300.57,300.57,1011,89,1011,1011,2.58,217,1707890491,1707933354,,,3600,33,scattered clouds,Lagos,21102
NG,Ejirin,6.61,3.9,300.57,300.57,300.57,1011,89,1011,1011,2.58,217,1707890491,1707933354,,,3600,33,scattered clouds,Lagos,21102
NG,Lagos,6.47,3.72,303.28,303.28,303.28,1011,89,1011,1010,3.48,216,1707890526,1707933406,,,3600,49,scattered clouds,Lagos,8194
NG,Lagos,6.47,3.83,300.85,300.85,300.85,1011,89,1011,1011,3.4,218,1707890499,1707933379,,,3600,34,scattered clouds,Lagos,7263
NG,Epe,6.5,3.97,300.76,300.76,300.76,1011,90,1011,1011,3.39,222,1707890468,1707933344,,,3600,11,few clouds,Lagos,7372
NG,Ebute Ikorodu,6.66,3.52,303.06,303.06,303.06,1011,80,1011,1006,3.82,205,1707890585,1707933443,,,3600,86,overcast clouds,Lagos,185952
NG,Epe,6.58,3.98,300.51,300.51,300.51,1011,90,1011,1011,2.81,220,1707890470,1707933337,,,3600,15,few clouds,Lagos,69238
NG,Epe,6.58,3.98,300.51,300.51,300.51,1011,90,1011,1011,2.81,220,1707890470,1707933337,,,3600,15,few clouds,Lagos,69238
NG,Epe,6.57,4.03,300.48,300.48,300.48,1011,90,1011,1010,2.92,220,1707890457,1707933326,,,3600,11,few clouds,Lagos,24935
NG,Epe,6.64,3.99,300.1,300.1,300.1,1011,90,1011,1008,2.34,219,1707890471,1707933331,,,3600,16,few clouds,Lagos,48124
NG,Ejirin,6.61,3.9,300.57,300.57,300.57,1011,89,1011,1011,2.58,217,1707890491,1707933354,,,3600,33,scattered clouds,Lagos,21102
NG,Ebute Ikorodu,6.57,3.53,303.2,303.2,303.2,1011,85,1011,1009,4.51,212,1707890577,1707933446,,,3600,76,broken clouds,Lagos,701320
NG,Epe,6.62,4.05,300.32,300.32,300.32,1011,91,1011,1010,2.51,218,1707890455,1707933318,,,3600,15,few clouds,Lagos,20692
NG,Epe,6.39,4.21,301.07,301.07,301.07,1011,90,1011,1010,4.76,215,1707890404,1707933293,,,3600,24,few clouds,Lagos,3457
NG,Epe,6.62,4.05,300.32,300.32,300.32,1011,91,1011,1010,2.51,218,1707890455,1707933318,,,3600,15,few clouds,Lagos,20692
NG,Badagry,6.43,3.04,303.32,303.32,303.32,1011,87,1011,1011,4.72,208,1707890687,1707933571,,,3600,100,overcast clouds,Lagos,15354
NG,Lagos,6.6,3.62,303.11,303.11,303.11,1011,85,1011,1007,3.58,210,1707890557,1707933422,,,3600,73,broken clouds,Lagos,16443
NG,Lagos,6.6,3.62,303.11,303.11,303.11,1011,85,1011,1007,3.58,210,1707890557,1707933422,,,3600,73,broken clouds,Lagos,16443
NG,Ebute Ikorodu,6.59,3.52,303.18,303.18,303.18,1011,84,1011,1008,4.42,210,1707890581,1707933447,,,3600,79,broken clouds,Lagos,838036
NG,Lagos,6.49,3.75,303.27,303.27,303.27,1011,89,1011,1010,2.94,218,1707890520,1707933397,,,3600,48,scattered clouds,Lagos,8331
NG,Lagos,6.48,3.76,303.29,303.29,303.29,1011,89,1011,1010,3.1,218,1707890517,1707933395,,,3600,45,scattered clouds,Lagos,8034
NG,Ebute Ikorodu,6.6,3.58,303.18,303.18,303.18,1011,84,1011,1008,3.88,210,1707890567,1707933432,,,3600,76,broken clouds,Lagos,66451
NG,Epe,6.49,3.91,300.76,300.76,300.76,1011,90,1011,1010,3.35,220,1707890481,1707933359,,,3600,21,few clouds,Lagos,7643
NG,Lagos,6.42,3.53,303.33,303.33,303.33,1011,88,1011,1011,5.49,214,1707890569,1707933454,,,3600,69,broken clouds,Lagos,111974
NG,Ejirin,6.49,3.89,300.78,300.78,300.78,1011,90,1011,1010,3.3,220,1707890486,1707933364,,,3600,25,scattered clouds,Lagos,7681
NG,Otta,6.67,3.64,303.22,303.22,303.22,1011,84,1011,1009,3.1,205,1707890556,1707933413,,,3600,80,broken clouds,Lagos,13334
NG,Ejirin,6.44,3.86,300.89,300.89,300.89,1011,89,1011,1010,3.84,217,1707890491,1707933374,,,3600,28,scattered clouds,Lagos,4595
NG,Lagos,6.42,3.53,303.33,303.33,303.33,1011,88,1011,1011,5.49,214,1707890569,1707933454,,,3600,69,broken clouds,Lagos,111974
NG,Lagos,6.55,3.74,303.31,303.31,303.31,1011,88,1011,1011,2.8,216,1707890526,1707933396,,,3600,56,broken clouds,Lagos,6131
NG,Epe,6.67,4,300.05,300.05,300.05,1011,91,1011,1009,2.09,218,1707890470,1707933327,,,3600,15,few clouds,Lagos,19591
NG,Ebute Ikorodu,6.55,3.52,303.29,303.29,303.29,1011,85,1011,1010,4.77,213,1707890578,1707933449,,,3600,75,broken clouds,Lagos,683540
NG,Epe,6.44,4.12,300.96,300.96,300.96,1011,90,1011,1010,4.24,216,1707890428,1707933311,,,3600,14,few clouds,Lagos,3405
NG,Epe,6.43,3.98,300.93,300.93,300.93,1011,90,1011,1011,4.22,218,1707890461,1707933345,,,3600,12,few clouds,Lagos,4361
NG,Epe,6.43,3.98,300.93,300.93,300.93,1011,90,1011,1011,4.22,218,1707890461,1707933345,,,3600,12,few clouds,Lagos,4361
NG,Epe,6.44,4.12,300.96,300.96,300.96,1011,90,1011,1010,4.24,216,1707890428,1707933311,,,3600,14,few clouds,Lagos,3405
NG,Otta,6.67,3.8,300.69,300.69,300.69,1011,88,1011,1011,2.42,209,1707890518,1707933375,,,3600,61,broken clouds,Lagos,10769
NG,Lagos,6.5,3.75,303.29,303.29,303.29,1011,89,1011,1010,2.81,219,1707890520,1707933397,,,3600,48,scattered clouds,Lagos,8289
NG,Ketu Adieowe,6.45,3.1,303.3,303.3,303.3,1011,85,1011,1011,4.7,210,1707890674,1707933556,,,3600,99,overcast clouds,Lagos,151436
NG,Epe,6.52,3.97,300.67,300.67,300.67,1011,90,1011,1010,3.25,221,1707890469,1707933343,,,3600,13,few clouds,Lagos,17917
NG,Lagos,6.44,3.82,300.9,300.9,300.9,1011,89,1011,1010,3.75,216,1707890500,1707933383,,,3600,34,scattered clouds,Lagos,4553
NG,Lagos,6.44,3.82,300.9,300.9,300.9,1011,89,1011,1010,3.75,216,1707890500,1707933383,,,3600,34,scattered clouds,Lagos,4553
NG,Ebute Ikorodu,6.67,3.58,303.09,303.09,303.09,1011,82,1011,1007,3.42,205,1707890571,1707933428,,,3600,83,broken clouds,Lagos,72292
NG,Lagos,6.59,3.65,303.25,303.25,303.25,1011,86,1011,1010,3.41,211,1707890549,1707933416,,,3600,69,broken clouds,Lagos,11158
NG,Ketu Adieowe,6.45,3.16,303.32,303.32,303.32,1011,82,1011,1011,4.89,212,1707890659,1707933541,,,3600,99,overcast clouds,Lagos,358626
NG,Otta,6.68,3.73,302.96,302.96,302.96,1011,86,1011,1005,2.6,206,1707890535,1707933391,,,3600,75,broken clouds,Lagos,11634
NG,Ebute Ikorodu,6.56,3.6,303.33,303.33,303.33,1011,86,1011,1011,3.99,213,1707890560,1707933429,,,3600,69,broken clouds,Lagos,39804
NG,Epe,6.5,4.07,300.82,300.82,300.82,1011,90,1011,1011,3.56,219,1707890444,1707933320,,,3600,8,clear sky,Lagos,3992
NG,Epe,6.42,4.17,301.03,301.03,301.03,1011,90,1011,1011,4.47,215,1707890415,1707933300,,,3600,19,few clouds,Lagos,3977
NG,Ejirin,6.65,3.91,300.35,300.35,300.35,1011,89,1011,1009,2.34,215,1707890490,1707933350,,,3600,34,scattered clouds,Lagos,12070
NG,Epe,6.4,4.27,301.04,301.04,301.04,1011,90,1011,1011,4.51,213,1707890390,1707933278,,,3600,27,scattered clouds,Lagos,5689
NG,Ebute Ikorodu,6.59,3.56,303.23,303.23,303.23,1011,84,1011,1009,4.11,211,1707890571,1707933437,,,3600,76,broken clouds,Lagos,91138
NG,Ebute Ikorodu,6.55,3.52,303.29,303.29,303.29,1011,85,1011,1010,4.77,213,1707890578,1707933449,,,3600,75,broken clouds,Lagos,683540
NG,Ebute Ikorodu,6.55,3.54,303.29,303.29,303.29,1011,86,1011,1010,4.59,213,1707890574,1707933444,,,3600,73,broken clouds,Lagos,477733
NG,Epe,6.57,4.12,300.54,300.54,300.54,1011,91,1011,1010,2.99,216,1707890436,1707933304,,,3600,15,few clouds,Lagos,2955
NG,Ketu Adieowe,6.5,3.12,303.27,303.27,303.27,1011,83,1011,1010,4.28,212,1707890672,1707933548,,,3600,100,overcast clouds,Lagos,353284
NG,Ebute Ikorodu,6.57,3.59,303.2,303.2,303.2,1011,86,1011,1009,4.01,212,1707890563,1707933431,,,3600,71,broken clouds,Lagos,39093
NG,Lagos,6.45,3.55,303.31,303.31,303.31,1011,88,1011,1011,5.18,214,1707890566,1707933448,,,3600,67,broken clouds,Lagos,128639
NG,Epe,6.55,4.1,300.58,300.58,300.58,1011,90,1011,1010,3.15,217,1707890439,1707933310,,,3600,13,few clouds,Lagos,3848
NG,Ebute Ikorodu,6.62,3.51,303.17,303.17,303.17,1011,82,1011,1008,4.22,208,1707890585,1707933448,,,3600,83,broken clouds,Lagos,579480
NG,Lagos,6.61,3.71,303.33,303.33,303.33,1011,87,1011,1011,2.89,211,1707890536,1707933400,,,3600,67,broken clouds,Lagos,7421
NG,Ketu Adieowe,6.45,3.09,303.3,303.3,303.3,1011,85,1011,1011,4.66,210,1707890676,1707933558,,,3600,99,overcast clouds,Lagos,99126
NG,Lagos,6.45,3.55,303.31,303.31,303.31,1011,88,1011,1011,5.18,214,1707890566,1707933448,,,3600,67,broken clouds,Lagos,128639
NG,Epe,6.42,4.16,301.02,301.02,301.02,1011,90,1011,1011,4.46,215,1707890417,1707933303,,,3600,18,few clouds,Lagos,3909
NG,Epe,6.43,3.97,300.94,300.94,300.94,1011,90,1011,1011,4.2,218,1707890464,1707933348,,,3600,13,few clouds,Lagos,4348
NG,Ketu Adieowe,6.5,3.02,303.23,303.23,303.23,1011,88,1011,1010,3.88,210,1707890696,1707933572,,,3600,100,overcast clouds,Lagos,38176
NG,Epe,6.49,4,300.8,300.8,300.8,1011,90,1011,1011,3.59,221,1707890460,1707933337,,,3600,7,clear sky,Lagos,6579
NG,Epe,6.49,4,300.8,300.8,300.8,1011,90,1011,1011,3.59,221,1707890460,1707933337,,,3600,7,clear sky,Lagos,6579
NG,Ejirin,6.59,3.85,300.6,300.6,300.6,1011,89,1011,1010,2.67,216,1707890501,1707933368,,,3600,41,scattered clouds,Lagos,8408
NG,Otta,6.66,3.67,303.16,303.16,303.16,1011,85,1011,1008,2.97,207,1707890549,1707933407,,,3600,76,broken clouds,Lagos,12883
NG,Ejirin,6.64,3.82,300.59,300.59,300.59,1011,88,1011,1010,2.48,212,1707890512,1707933372,,,3600,53,broken clouds,Lagos,8757
NG,Epe,6.46,4.11,300.93,300.93,300.93,1011,90,1011,1011,4.03,217,1707890432,1707933313,,,3600,13,few clouds,Lagos,3176
NG,Epe,6.46,4.11,300.93,300.93,300.93,1011,90,1011,1011,4.03,217,1707890432,1707933313,,,3600,13,few clouds,Lagos,3176
NG,Lagos,6.62,3.75,303.29,303.29,303.29,1011,88,1011,1011,2.59,211,1707890527,1707933390,,,3600,66,broken clouds,Lagos,6450
NG,Ejirin,6.62,3.85,300.57,300.57,300.57,1011,89,1011,1010,2.54,214,1707890503,1707933366,,,3600,44,scattered clouds,Lagos,8675
NG,Otta,6.66,3.67,303.16,303.16,303.16,1011,85,1011,1008,2.97,207,1707890549,1707933407,,,3600,76,broken clouds,Lagos,12883
NG,Epe,6.54,4.06,300.69,300.69,300.69,1011,90,1011,1011,3.2,219,1707890448,1707933320,,,3600,11,few clouds,Lagos,6554
NG,Epe,6.54,4.07,300.61,300.61,300.61,1011,90,1011,1010,3.21,219,1707890446,1707933318,,,3600,11,few clouds,Lagos,6032
NG,Lagos,6.56,3.64,303.33,303.33,303.33,1011,87,1011,1011,3.64,213,1707890550,1707933420,,,3600,66,broken clouds,Lagos,9417
NG,Lagos,6.52,3.66,303.33,303.33,303.33,1011,88,1011,1011,3.66,216,1707890543,1707933417,,,3600,59,broken clouds,Lagos,22628
NG,Lagos,6.52,3.66,303.33,303.33,303.33,1011,88,1011,1011,3.66,216,1707890543,1707933417,,,3600,59,broken clouds,Lagos,22628
NG,Otta,6.65,3.64,303.1,303.1,303.1,1011,84,1011,1007,3.19,207,1707890555,1707933415,,,3600,77,broken clouds,Lagos,13394
NG,Lagos,6.49,3.62,303.3,303.3,303.3,1011,88,1011,1011,4.25,216,1707890551,1707933428,,,3600,60,broken clouds,Lagos,220918
NG,Ketu Adieowe,6.42,3.14,303.3,303.3,303.3,1011,84,1011,1011,5.11,211,1707890662,1707933548,,,3600,98,overcast clouds,Lagos,156422
NG,Epe,6.41,4.21,301.05,301.05,301.05,1011,90,1011,1010,4.58,214,1707890405,1707933291,,,3600,22,few clouds,Lagos,5467
NG,Otta,6.66,3.62,303.07,303.07,303.07,1011,83,1011,1006,3.26,206,1707890561,1707933419,,,3600,80,broken clouds,Lagos,20136
NG,Otta,6.66,3.62,303.07,303.07,303.07,1011,83,1011,1006,3.26,206,1707890561,1707933419,,,3600,80,broken clouds,Lagos,20136
NG,Lagos,6.52,3.68,303.29,303.29,303.29,1011,88,1011,1011,3.46,216,1707890538,1707933412,,,3600,58,broken clouds,Lagos,6239
NG,Otta,6.64,3.62,303.21,303.21,303.21,1011,84,1011,1009,3.36,208,1707890559,1707933420,,,3600,77,broken clouds,Lagos,22362
NG,Epe,6.42,4.16,301.02,301.02,301.02,1011,90,1011,1011,4.46,215,1707890417,1707933303,,,3600,18,few clouds,Lagos,3909
NG,Ebute Ikorodu,6.63,3.53,303.09,303.09,303.09,1011,82,1011,1007,4.01,208,1707890581,1707933442,,,3600,82,broken clouds,Lagos,254080
NG,Otta,6.66,3.8,300.66,300.66,300.66,1011,88,1011,1010,2.45,210,1707890517,1707933376,,,3600,60,broken clouds,Lagos,9305
NG,Lagos,6.5,3.63,303.31,303.31,303.31,1011,88,1011,1011,4.07,216,1707890549,1707933426,,,3600,60,broken clouds,Lagos,193075
NG,Lagos,6.5,3.63,303.31,303.31,303.31,1011,88,1011,1011,4.07,216,1707890549,1707933426,,,3600,60,broken clouds,Lagos,193075
NG,Otta,6.66,3.8,300.66,300.66,300.66,1011,88,1011,1010,2.45,210,1707890517,1707933376,,,3600,60,broken clouds,Lagos,9305
NG,Otta,6.66,3.8,300.66,300.66,300.66,1011,88,1011,1010,2.45,210,1707890517,1707933376,,,3600,60,broken clouds,Lagos,9305
NG,Lagos,6.5,3.63,303.31,303.31,303.31,1011,88,1011,1011,4.07,216,1707890549,1707933426,,,3600,60,broken clouds,Lagos,193075
NG,Lagos,6.43,3.73,303.33,303.33,303.33,1011,89,1011,1011,3.88,214,1707890521,1707933405,,,3600,45,scattered clouds,Lagos,4443
NG,Lagos,6.43,3.76,300.98,300.98,300.98,1011,89,1011,1011,3.75,215,1707890514,1707933398,,,3600,41,scattered clouds,Lagos,4836
NG,Badagry,6.41,3.02,303.31,303.31,303.31,1011,88,1011,1011,4.89,207,1707890690,1707933577,,,3600,100,overcast clouds,Lagos,9237
NG,Lagos,6.42,3.2,303.3,303.3,303.3,1011,82,1011,1011,5.29,212,1707890648,1707933533,,,3600,97,overcast clouds,Lagos,287894
NG,Epe,6.54,3.97,300.6,300.6,300.6,1011,90,1011,1010,3.1,221,1707890470,1707933342,,,3600,14,few clouds,Lagos,34549
NG,Ketu Adieowe,6.5,3.12,303.27,303.27,303.27,1011,83,1011,1010,4.28,212,1707890672,1707933548,,,3600,100,overcast clouds,Lagos,353284
NG,Otta,6.68,3.62,303.11,303.11,303.11,1011,83,1011,1007,3.15,204,1707890562,1707933418,,,3600,82,broken clouds,Lagos,17849
NG,Lagos,6.48,3.75,303.28,303.28,303.28,1011,89,1011,1010,3.07,217,1707890519,1707933398,,,3600,47,scattered clouds,Lagos,8034
NG,Ejirin,6.63,3.88,300.47,300.47,300.47,1011,89,1011,1010,2.48,215,1707890497,1707933358,,,3600,39,scattered clouds,Lagos,9249
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1011,88,1011,1011,3.13,216,1707890532,1707933405,,,3600,56,broken clouds,Lagos,5646
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1011,88,1011,1011,3.13,216,1707890532,1707933405,,,3600,56,broken clouds,Lagos,5646
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1011,88,1011,1011,3.13,216,1707890532,1707933405,,,3600,56,broken clouds,Lagos,5646
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1011,88,1011,1011,3.13,216,1707890532,1707933405,,,3600,56,broken clouds,Lagos,5646
NG,Lagos,6.52,3.68,303.29,303.29,303.29,1011,88,1011,1011,3.46,216,1707890538,1707933412,,,3600,58,broken clouds,Lagos,6239
NG,Ejirin,6.65,3.92,300.34,300.34,300.34,1011,90,1011,1010,2.33,215,1707890488,1707933347,,,3600,32,scattered clouds,Lagos,13288
NG,Epe,6.45,4.09,300.91,300.91,300.91,1011,90,1011,1010,4.11,217,1707890436,1707933318,,,3600,12,few clouds,Lagos,3574
NG,Lagos,6.47,3.73,303.28,303.28,303.28,1011,89,1011,1010,3.39,216,1707890523,1707933403,,,3600,48,scattered clouds,Lagos,7944
NG,Lagos,6.47,3.73,303.28,303.28,303.28,1011,89,1011,1010,3.39,216,1707890523,1707933403,,,3600,48,scattered clouds,Lagos,7944
NG,Epe,6.52,3.92,300.7,300.7,300.7,1011,90,1011,1010,3.14,221,1707890481,1707933355,,,3600,21,few clouds,Lagos,16080
NG,Ebute Ikorodu,6.51,3.58,303.32,303.32,303.32,1011,88,1011,1011,4.52,215,1707890562,1707933437,,,3600,66,broken clouds,Lagos,216335
NG,Ebute Ikorodu,6.51,3.58,303.32,303.32,303.32,1011,88,1011,1011,4.52,215,1707890562,1707933437,,,3600,66,broken clouds,Lagos,216335
NG,Lagos,6.53,3.71,303.33,303.33,303.33,1011,88,1011,1011,3.13,216,1707890532,1707933405,,,3600,56,broken clouds,Lagos,5646
NG,Epe,6.41,4.09,301.03,301.03,301.03,1011,90,1011,1011,4.53,217,1707890434,1707933320,,,3600,15,few clouds,Lagos,2952
NG,Lagos,6.44,3.51,303.32,303.32,303.32,1011,88,1011,1011,5.56,214,1707890575,1707933458,,,3600,71,broken clouds,Lagos,114599
NG,Ketu Adieowe,6.46,3.15,303.3,303.3,303.3,1011,82,1011,1011,4.77,212,1707890662,1707933543,,,3600,99,overcast clouds,Lagos,358626
NG,Ebute Ikorodu,6.67,3.51,303.03,303.03,303.03,1011,80,1011,1006,3.79,204,1707890588,1707933445,,,3600,88,overcast clouds,Lagos,180123
NG,Lagos,6.49,3.65,303.31,303.31,303.31,1011,88,1011,1011,3.95,216,1707890544,1707933421,,,3600,57,broken clouds,Lagos,29752
NG,Lagos,6.43,3.46,303.31,303.31,303.31,1011,87,1011,1011,5.63,214,1707890586,1707933470,,,3600,76,broken clouds,Lagos,132892
NG,Ebute Ikorodu,6.56,3.53,303.27,303.27,303.27,1011,85,1011,1010,4.59,212,1707890577,1707933446,,,3600,75,broken clouds,Lagos,691861
NG,Ketu Adieowe,6.4,3.1,303.33,303.33,303.33,1011,86,1011,1011,5.2,209,1707890671,1707933558,,,3600,98,overcast clouds,Lagos,20223
NG,Lagos,6.43,3.46,303.31,303.31,303.31,1011,87,1011,1011,5.63,214,1707890586,1707933470,,,3600,76,broken clouds,Lagos,132892
NG,Epe,6.4,4.28,301.02,301.02,301.02,1011,90,1011,1011,4.42,213,1707890388,1707933275,,,3600,27,scattered clouds,Lagos,5943
NG,Ketu Adieowe,6.43,3.1,303.31,303.31,303.31,1011,85,1011,1011,4.9,210,1707890672,1707933557,,,3600,99,overcast clouds,Lagos,101109
NG,Lagos,6.45,3.48,303.31,303.31,303.31,1011,87,1011,1011,5.57,214,1707890582,1707933464,,,3600,74,broken clouds,Lagos,109548
NG,Lagos,6.45,3.48,303.31,303.31,303.31,1011,87,1011,1011,5.57,214,1707890582,1707933464,,,3600,74,broken clouds,Lagos,109548
NG,Epe,6.68,3.98,299.93,299.93,299.93,1011,91,1011,1007,2.04,216,1707890475,1707933331,,,3600,21,few clouds,Lagos,15919
NG,Lagos,6.43,3.62,303.26,303.26,303.26,1011,88,1011,1010,4.74,214,1707890548,1707933432,,,3600,58,broken clouds,Lagos,56200
NG,Lagos,6.43,3.68,303.25,303.25,303.25,1011,89,1011,1010,4.27,214,1707890533,1707933417,,,3600,51,broken clouds,Lagos,5959
NG,Lagos,6.43,3.68,303.25,303.25,303.25,1011,89,1011,1010,4.27,214,1707890533,1707933417,,,3600,51,broken clouds,Lagos,5959
NG,Ebute Ikorodu,6.62,3.61,303.09,303.09,303.09,1011,84,1011,1007,3.54,209,1707890561,1707933424,,,3600,76,broken clouds,Lagos,39900
NG,Lagos,6.56,3.75,303.32,303.32,303.32,1011,88,1011,1011,2.69,215,1707890524,1707933393,,,3600,57,broken clouds,Lagos,6085
NG,Epe,6.63,3.99,300.02,300.02,300.02,1011,90,1011,1006,2.42,219,1707890470,1707933332,,,3600,15,few clouds,Lagos,54770
NG,Epe,6.63,3.99,300.02,300.02,300.02,1011,90,1011,1006,2.42,219,1707890470,1707933332,,,3600,15,few clouds,Lagos,54770
NG,Epe,6.5,4.09,300.83,300.83,300.83,1011,90,1011,1010,3.59,218,1707890439,1707933315,,,3600,9,clear sky,Lagos,3171
NG,Epe,6.51,4.09,300.77,300.77,300.77,1011,90,1011,1010,3.5,218,1707890439,1707933315,,,3600,10,clear sky,Lagos,3000
NG,Epe,6.41,4.27,301.02,301.02,301.02,1011,90,1011,1011,4.42,213,1707890390,1707933277,,,3600,25,scattered clouds,Lagos,6545
NG,Ketu Adieowe,6.46,3.04,303.25,303.25,303.25,1011,87,1011,1010,4.39,209,1707890688,1707933569,,,3600,100,overcast clouds,Lagos,32015
NG,Ejirin,6.66,3.83,300.53,300.53,300.53,1011,88,1011,1009,2.4,211,1707890510,1707933368,,,3600,53,broken clouds,Lagos,10159
NG,Ebute Ikorodu,6.67,3.54,303.09,303.09,303.09,1011,81,1011,1007,3.63,204,1707890580,1707933437,,,3600,86,overcast clouds,Lagos,127663
NG,Otta,6.64,3.77,300.75,300.75,300.75,1011,88,1011,1010,2.53,210,1707890524,1707933384,,,3600,64,broken clouds,Lagos,8664
NG,Epe,6.65,3.99,300.06,300.06,300.06,1011,91,1011,1008,2.26,218,1707890471,1707933331,,,3600,17,few clouds,Lagos,31154
NG,Otta,6.68,3.71,303.07,303.07,303.07,1011,86,1011,1007,2.7,205,1707890540,1707933396,,,3600,77,broken clouds,Lagos,11998
NG,Epe,6.61,3.99,300.19,300.19,300.19,1011,90,1011,1008,2.57,220,1707890469,1707933333,,,3600,14,few clouds,Lagos,65283
NG,Epe,6.61,3.99,300.19,300.19,300.19,1011,90,1011,1008,2.57,220,1707890469,1707933333,,,3600,14,few clouds,Lagos,65283
NG,Epe,6.65,3.99,300.06,300.06,300.06,1011,91,1011,1008,2.26,218,1707890471,1707933331,,,3600,17,few clouds,Lagos,31154
NG,Ebute Ikorodu,6.54,3.5,303.31,303.31,303.31,1011,86,1011,1011,5.04,213,1707890583,1707933454,,,3600,76,broken clouds,Lagos,671391
NG,Epe,6.5,3.93,300.72,300.72,300.72,1011,90,1011,1010,3.29,221,1707890477,1707933354,,,3600,18,few clouds,Lagos,7546
NG,Lagos,6.45,3.61,303.3,303.3,303.3,1011,88,1011,1011,4.66,215,1707890551,1707933433,,,3600,60,broken clouds,Lagos,94666
NG,Lagos,6.43,3.49,303.31,303.31,303.31,1011,88,1011,1011,5.67,214,1707890579,1707933463,,,3600,73,broken clouds,Lagos,113796
NG,Lagos,6.57,3.66,303.31,303.31,303.31,1011,87,1011,1011,3.42,213,1707890546,1707933414,,,3600,66,broken clouds,Lagos,8623
NG,Lagos,6.57,3.66,303.31,303.31,303.31,1011,87,1011,1011,3.42,213,1707890546,1707933414,,,3600,66,broken clouds,Lagos,8623
NG,Ketu Adieowe,6.46,3.16,303.29,303.29,303.29,1011,82,1011,1010,4.8,212,1707890660,1707933541,,,3600,99,overcast clouds,Lagos,422952
NG,Ketu Adieowe,6.46,3.16,303.29,303.29,303.29,1011,82,1011,1010,4.8,212,1707890660,1707933541,,,3600,99,overcast clouds,Lagos,422952
NG,Epe,6.57,3.96,300.55,300.55,300.55,1011,90,1011,1011,2.86,220,1707890474,1707933342,,,3600,18,few clouds,Lagos,61776
NG,Otta,6.64,3.76,303.26,303.26,303.26,1011,88,1011,1010,2.54,210,1707890526,1707933386,,,3600,66,broken clouds,Lagos,8029
NG,Ejirin,6.51,3.89,300.74,300.74,300.74,1011,89,1011,1010,3.13,221,1707890487,1707933363,,,3600,26,scattered clouds,Lagos,8104
NG,Lagos,6.6,3.66,303.18,303.18,303.18,1011,86,1011,1008,3.29,211,1707890548,1707933413,,,3600,69,broken clouds,Lagos,10970
NG,Lagos,6.4,3.38,303.31,303.31,303.31,1011,85,1011,1011,5.7,213,1707890603,1707933491,,,3600,84,broken clouds,Lagos,179962
NG,Lagos,6.58,3.62,303.23,303.23,303.23,1011,86,1011,1009,3.7,212,1707890556,1707933423,,,3600,70,broken clouds,Lagos,13198
NG,Lagos,6.6,3.66,303.18,303.18,303.18,1011,86,1011,1008,3.29,211,1707890548,1707933413,,,3600,69,broken clouds,Lagos,10970
NG,Otta,6.64,3.76,303.26,303.26,303.26,1011,88,1011,1010,2.54,210,1707890526,1707933386,,,3600,66,broken clouds,Lagos,8029
NG,Lagos,6.4,3.38,303.31,303.31,303.31,1011,85,1011,1011,5.7,213,1707890603,1707933491,,,3600,84,broken clouds,Lagos,179962
NG,Lagos,6.49,3.67,303.28,303.28,303.28,1011,89,1011,1010,3.75,217,1707890539,1707933416,,,3600,55,broken clouds,Lagos,10963
